,country_region_code,country_region,sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
62881,GB,United Kingdom,East Ayrshire Council,2020-03-13,4.0,9.0,,3.0,-1.0,1.0
62882,GB,United Kingdom,East Ayrshire Council,2020-03-14,-5.0,8.0,,-9.0,-3.0,
62883,GB,United Kingdom,East Ayrshire Council,2020-03-15,-1.0,11.0,,-5.0,-4.0,
62884,GB,United Kingdom,East Ayrshire Council,2020-03-16,0.0,17.0,,-9.0,-5.0,3.0
62885,GB,United Kingdom,East Ayrshire Council,2020-03-17,-12.0,17.0,,-16.0,-9.0,5.0
62886,GB,United Kingdom,East Ayrshire Council,2020-03-18,-15.0,18.0,,-26.0,-15.0,7.0
62887,GB,United Kingdom,East Ayrshire Council,2020-03-19,-12.0,24.0,,-22.0,-18.0,8.0
62888,GB,United Kingdom,East Ayrshire Council,2020-03-20,-17.0,12.0,,-21.0,-20.0,8.0
62889,GB,United Kingdom,East Ayrshire Council,2020-03-21,-37.0,12.0,,-38.0,-22.0,
62890,GB,United Kingdom,East Ayrshire Council,2020-03-22,-41.0,-9.0,,-25.0,-23.0,
62891,GB,United Kingdom,East Ayrshire Council,2020-03-23,-35.0,-6.0,,-39.0,-36.0,13.0
62892,GB,United Kingdom,East Ayrshire Council,2020-03-24,-71.0,-22.0,,-58.0,-53.0,20.0
62893,GB,United Kingdom,East Ayrshire Council,2020-03-25,-77.0,-23.0,,-64.0,-61.0,24.0
62894,GB,United Kingdom,East Ayrshire Council,2020-03-26,-75.0,-24.0,,-63.0,-63.0,24.0
62895,GB,United Kingdom,East Ayrshire Council,2020-03-27,-74.0,-28.0,,-65.0,-64.0,26.0
62896,GB,United Kingdom,East Ayrshire Council,2020-03-28,-81.0,-31.0,,-68.0,-55.0,
62897,GB,United Kingdom,East Ayrshire Council,2020-03-29,-83.0,-39.0,,-55.0,-51.0,
62898,GB,United Kingdom,East Ayrshire Council,2020-03-30,-71.0,-26.0,,-60.0,-65.0,23.0
62899,GB,United Kingdom,East Ayrshire Council,2020-03-31,-72.0,-23.0,,-61.0,-66.0,24.0
62900,GB,United Kingdom,East Ayrshire Council,2020-04-01,-73.0,-26.0,,-63.0,-66.0,25.0
62901,GB,United Kingdom,East Ayrshire Council,2020-04-02,-73.0,-26.0,,-66.0,-67.0,26.0
62902,GB,United Kingdom,East Ayrshire Council,2020-04-03,-73.0,-29.0,,-64.0,-66.0,26.0
62903,GB,United Kingdom,East Ayrshire Council,2020-04-04,-80.0,-31.0,,-66.0,-58.0,
62904,GB,United Kingdom,East Ayrshire Council,2020-04-05,-78.0,-36.0,,-55.0,-51.0,
62905,GB,United Kingdom,East Ayrshire Council,2020-04-06,-69.0,-25.0,,-62.0,-65.0,23.0
62906,GB,United Kingdom,East Ayrshire Council,2020-04-07,-69.0,-20.0,,-56.0,-66.0,24.0
62907,GB,United Kingdom,East Ayrshire Council,2020-04-08,-72.0,-23.0,,-57.0,-66.0,24.0
62908,GB,United Kingdom,East Ayrshire Council,2020-04-09,-68.0,-22.0,,-61.0,-67.0,24.0
62909,GB,United Kingdom,East Ayrshire Council,2020-04-10,-72.0,-27.0,,-60.0,-71.0,
62910,GB,United Kingdom,East Ayrshire Council,2020-04-11,-77.0,-23.0,,-54.0,-55.0,
62911,GB,United Kingdom,East Ayrshire Council,2020-04-12,-76.0,-37.0,,-47.0,-51.0,
62912,GB,United Kingdom,East Ayrshire Council,2020-04-13,-73.0,-31.0,,-60.0,-75.0,
62913,GB,United Kingdom,East Ayrshire Council,2020-04-14,-67.0,-19.0,,-55.0,-65.0,23.0
62914,GB,United Kingdom,East Ayrshire Council,2020-04-15,-70.0,-26.0,,-54.0,-65.0,24.0
62915,GB,United Kingdom,East Ayrshire Council,2020-04-16,-66.0,-23.0,,-59.0,-65.0,24.0
62916,GB,United Kingdom,East Ayrshire Council,2020-04-17,-69.0,-25.0,,-57.0,-64.0,25.0
62917,GB,United Kingdom,East Ayrshire Council,2020-04-18,-75.0,-23.0,,-53.0,-53.0,
62918,GB,United Kingdom,East Ayrshire Council,2020-04-19,-72.0,-31.0,,-39.0,-45.0,
62919,GB,United Kingdom,East Ayrshire Council,2020-04-20,-64.0,-20.0,,-50.0,-63.0,22.0
62920,GB,United Kingdom,East Ayrshire Council,2020-04-21,-65.0,-19.0,,-53.0,-63.0,22.0
62921,GB,United Kingdom,East Ayrshire Council,2020-04-22,-67.0,-22.0,,-55.0,-63.0,23.0
62922,GB,United Kingdom,East Ayrshire Council,2020-04-23,-67.0,-24.0,,-55.0,-63.0,24.0
62923,GB,United Kingdom,East Ayrshire Council,2020-04-24,-66.0,-23.0,,-53.0,-62.0,24.0
62924,GB,United Kingdom,East Ayrshire Council,2020-04-25,-73.0,-23.0,,-52.0,-49.0,
62925,GB,United Kingdom,East Ayrshire Council,2020-04-26,-71.0,-29.0,,-42.0,-44.0,
62926,GB,United Kingdom,East Ayrshire Council,2020-04-27,-61.0,-22.0,,-48.0,-61.0,21.0
62927,GB,United Kingdom,East Ayrshire Council,2020-04-28,-62.0,-21.0,,-54.0,-61.0,21.0
62928,GB,United Kingdom,East Ayrshire Council,2020-04-29,-67.0,-25.0,,-58.0,-61.0,24.0
62929,GB,United Kingdom,East Ayrshire Council,2020-04-30,-66.0,-21.0,,-58.0,-62.0,23.0
62930,GB,United Kingdom,East Ayrshire Council,2020-05-01,-65.0,-22.0,,-54.0,-61.0,24.0
62931,GB,United Kingdom,East Ayrshire Council,2020-05-02,-72.0,-22.0,,-47.0,-48.0,
62932,GB,United Kingdom,East Ayrshire Council,2020-05-03,-70.0,-26.0,,-35.0,-41.0,
62933,GB,United Kingdom,East Ayrshire Council,2020-05-04,-57.0,-17.0,,-48.0,-60.0,21.0
62934,GB,United Kingdom,East Ayrshire Council,2020-05-05,-59.0,-16.0,,-50.0,-59.0,21.0
62935,GB,United Kingdom,East Ayrshire Council,2020-05-06,-62.0,-18.0,,-51.0,-59.0,21.0
62936,GB,United Kingdom,East Ayrshire Council,2020-05-07,-60.0,-15.0,,-53.0,-59.0,22.0
62937,GB,United Kingdom,East Ayrshire Council,2020-05-08,-64.0,-23.0,,-56.0,-67.0,25.0
62938,GB,United Kingdom,East Ayrshire Council,2020-05-09,-71.0,-20.0,,-54.0,-46.0,
62939,GB,United Kingdom,East Ayrshire Council,2020-05-10,-67.0,-28.0,,-46.0,-41.0,
62940,GB,United Kingdom,East Ayrshire Council,2020-05-11,-56.0,-15.0,,-47.0,-58.0,20.0
62941,GB,United Kingdom,East Ayrshire Council,2020-05-12,-57.0,-16.0,,-52.0,-58.0,21.0
62942,GB,United Kingdom,East Ayrshire Council,2020-05-13,-58.0,-17.0,,-53.0,-58.0,21.0
62943,GB,United Kingdom,East Ayrshire Council,2020-05-14,-58.0,-18.0,,-52.0,-58.0,21.0
62944,GB,United Kingdom,East Ayrshire Council,2020-05-15,-61.0,-20.0,,-53.0,-58.0,23.0
62945,GB,United Kingdom,East Ayrshire Council,2020-05-16,-68.0,-20.0,,-53.0,-44.0,
62946,GB,United Kingdom,East Ayrshire Council,2020-05-17,-69.0,-30.0,,-58.0,-40.0,
62947,GB,United Kingdom,East Ayrshire Council,2020-05-18,-58.0,-18.0,,-53.0,-57.0,21.0
62948,GB,United Kingdom,East Ayrshire Council,2020-05-19,-54.0,-15.0,,-55.0,-57.0,21.0
62949,GB,United Kingdom,East Ayrshire Council,2020-05-20,-55.0,-16.0,,-47.0,-56.0,21.0
62950,GB,United Kingdom,East Ayrshire Council,2020-05-21,-53.0,-13.0,,-45.0,-56.0,21.0
62951,GB,United Kingdom,East Ayrshire Council,2020-05-22,-58.0,-17.0,,-55.0,-58.0,23.0
62952,GB,United Kingdom,East Ayrshire Council,2020-05-23,-70.0,-24.0,,-66.0,-46.0,
62953,GB,United Kingdom,East Ayrshire Council,2020-05-24,-62.0,-24.0,,-45.0,-36.0,
62954,GB,United Kingdom,East Ayrshire Council,2020-05-25,-55.0,-18.0,,-46.0,-62.0,21.0
62955,GB,United Kingdom,East Ayrshire Council,2020-05-26,-52.0,-12.0,,-46.0,-54.0,20.0
62956,GB,United Kingdom,East Ayrshire Council,2020-05-27,-52.0,-14.0,,-49.0,-54.0,20.0
62957,GB,United Kingdom,East Ayrshire Council,2020-05-28,-54.0,-6.0,,-48.0,-53.0,19.0
62958,GB,United Kingdom,East Ayrshire Council,2020-05-29,-53.0,-8.0,,-42.0,-54.0,19.0
62959,GB,United Kingdom,East Ayrshire Council,2020-05-30,-61.0,-7.0,,-43.0,-32.0,
62960,GB,United Kingdom,East Ayrshire Council,2020-05-31,-56.0,-12.0,,-27.0,-24.0,
62961,GB,United Kingdom,East Ayrshire Council,2020-06-01,-48.0,-4.0,,-38.0,-50.0,17.0
62962,GB,United Kingdom,East Ayrshire Council,2020-06-02,-49.0,-10.0,,-44.0,-52.0,18.0
62963,GB,United Kingdom,East Ayrshire Council,2020-06-03,-49.0,-12.0,,-46.0,-52.0,19.0
62964,GB,United Kingdom,East Ayrshire Council,2020-06-04,-51.0,-11.0,,-47.0,-52.0,19.0
62965,GB,United Kingdom,East Ayrshire Council,2020-06-05,-53.0,-14.0,,-52.0,-52.0,20.0
62966,GB,United Kingdom,East Ayrshire Council,2020-06-06,-58.0,-13.0,,-48.0,-31.0,
62967,GB,United Kingdom,East Ayrshire Council,2020-06-07,-50.0,-17.0,,-36.0,-24.0,
62968,GB,United Kingdom,East Ayrshire Council,2020-06-08,-45.0,-11.0,,-44.0,-49.0,17.0
62969,GB,United Kingdom,East Ayrshire Council,2020-06-09,-47.0,-11.0,,-47.0,-49.0,17.0
62970,GB,United Kingdom,East Ayrshire Council,2020-06-10,-50.0,-17.0,,-53.0,-51.0,19.0
62971,GB,United Kingdom,East Ayrshire Council,2020-06-11,-47.0,-12.0,,-45.0,-49.0,18.0
62972,GB,United Kingdom,East Ayrshire Council,2020-06-12,-49.0,-15.0,,-49.0,-49.0,19.0
62973,GB,United Kingdom,East Ayrshire Council,2020-06-13,-55.0,-12.0,,-48.0,-31.0,
62974,GB,United Kingdom,East Ayrshire Council,2020-06-14,-46.0,-18.0,,-27.0,-18.0,
62975,GB,United Kingdom,East Dunbartonshire Council,2020-02-15,-10.0,-4.0,,-26.0,0.0,
62976,GB,United Kingdom,East Dunbartonshire Council,2020-02-16,-5.0,-1.0,,-6.0,2.0,
62977,GB,United Kingdom,East Dunbartonshire Council,2020-02-17,3.0,4.0,,-2.0,2.0,1.0
62978,GB,United Kingdom,East Dunbartonshire Council,2020-02-18,1.0,3.0,,-3.0,5.0,0.0
62979,GB,United Kingdom,East Dunbartonshire Council,2020-02-19,-2.0,4.0,,-3.0,4.0,0.0
62980,GB,United Kingdom,East Dunbartonshire Council,2020-02-20,0.0,4.0,,-1.0,2.0,0.0
62981,GB,United Kingdom,East Dunbartonshire Council,2020-02-21,-8.0,3.0,,-7.0,0.0,2.0
62982,GB,United Kingdom,East Dunbartonshire Council,2020-02-22,-9.0,4.0,,-19.0,-2.0,
62983,GB,United Kingdom,East Dunbartonshire Council,2020-02-23,1.0,2.0,,0.0,3.0,
62984,GB,United Kingdom,East Dunbartonshire Council,2020-02-24,-2.0,4.0,,-7.0,2.0,1.0
62985,GB,United Kingdom,East Dunbartonshire Council,2020-02-25,3.0,8.0,,-4.0,1.0,1.0
62986,GB,United Kingdom,East Dunbartonshire Council,2020-02-26,4.0,4.0,,-3.0,3.0,0.0
62987,GB,United Kingdom,East Dunbartonshire Council,2020-02-27,5.0,5.0,,0.0,2.0,-1.0
62988,GB,United Kingdom,East Dunbartonshire Council,2020-02-28,-3.0,4.0,,-6.0,0.0,0.0
62989,GB,United Kingdom,East Dunbartonshire Council,2020-02-29,6.0,4.0,,-3.0,3.0,
62990,GB,United Kingdom,East Dunbartonshire Council,2020-03-01,2.0,-2.0,,-6.0,1.0,
62991,GB,United Kingdom,East Dunbartonshire Council,2020-03-02,10.0,9.0,,4.0,3.0,0.0
62992,GB,United Kingdom,East Dunbartonshire Council,2020-03-03,7.0,8.0,,1.0,3.0,-1.0
62993,GB,United Kingdom,East Dunbartonshire Council,2020-03-04,9.0,9.0,,1.0,3.0,0.0
62994,GB,United Kingdom,East Dunbartonshire Council,2020-03-05,4.0,11.0,,-2.0,3.0,0.0
62995,GB,United Kingdom,East Dunbartonshire Council,2020-03-06,2.0,7.0,,-2.0,2.0,0.0
62996,GB,United Kingdom,East Dunbartonshire Council,2020-03-07,0.0,4.0,,-4.0,2.0,
62997,GB,United Kingdom,East Dunbartonshire Council,2020-03-08,2.0,3.0,,10.0,4.0,
62998,GB,United Kingdom,East Dunbartonshire Council,2020-03-09,0.0,8.0,,-2.0,-1.0,1.0
62999,GB,United Kingdom,East Dunbartonshire Council,2020-03-10,2.0,9.0,,-10.0,0.0,1.0
63000,GB,United Kingdom,East Dunbartonshire Council,2020-03-11,0.0,11.0,,-11.0,1.0,2.0
63001,GB,United Kingdom,East Dunbartonshire Council,2020-03-12,-2.0,14.0,,-5.0,-2.0,1.0
63002,GB,United Kingdom,East Dunbartonshire Council,2020-03-13,1.0,16.0,,-12.0,-3.0,2.0
63003,GB,United Kingdom,East Dunbartonshire Council,2020-03-14,-4.0,14.0,,-22.0,-6.0,
63004,GB,United Kingdom,East Dunbartonshire Council,2020-03-15,2.0,11.0,,-8.0,-8.0,
63005,GB,United Kingdom,East Dunbartonshire Council,2020-03-16,0.0,24.0,,-24.0,-8.0,5.0
63006,GB,United Kingdom,East Dunbartonshire Council,2020-03-17,-6.0,22.0,,-34.0,-16.0,8.0
63007,GB,United Kingdom,East Dunbartonshire Council,2020-03-18,-9.0,25.0,,-44.0,-24.0,12.0
63008,GB,United Kingdom,East Dunbartonshire Council,2020-03-19,-4.0,32.0,,-40.0,-29.0,12.0
63009,GB,United Kingdom,East Dunbartonshire Council,2020-03-20,-14.0,16.0,,-44.0,-29.0,13.0
63010,GB,United Kingdom,East Dunbartonshire Council,2020-03-21,-30.0,13.0,,-46.0,-25.0,
63011,GB,United Kingdom,East Dunbartonshire Council,2020-03-22,-32.0,-9.0,,-24.0,-32.0,
63012,GB,United Kingdom,East Dunbartonshire Council,2020-03-23,-34.0,-5.0,,-57.0,-52.0,19.0
63013,GB,United Kingdom,East Dunbartonshire Council,2020-03-24,-69.0,-19.0,,-70.0,-65.0,
63014,GB,United Kingdom,East Dunbartonshire Council,2020-03-25,-74.0,-21.0,,-77.0,-72.0,
63015,GB,United Kingdom,East Dunbartonshire Council,2020-03-26,-72.0,-25.0,,-75.0,-73.0,
63016,GB,United Kingdom,East Dunbartonshire Council,2020-03-27,-72.0,-21.0,,-75.0,-73.0,
63017,GB,United Kingdom,East Dunbartonshire Council,2020-03-28,-75.0,-28.0,,-71.0,-61.0,
63018,GB,United Kingdom,East Dunbartonshire Council,2020-03-29,-75.0,-35.0,,-54.0,-56.0,
63019,GB,United Kingdom,East Dunbartonshire Council,2020-03-30,-67.0,-23.0,,-70.0,-75.0,
63020,GB,United Kingdom,East Dunbartonshire Council,2020-03-31,-66.0,-23.0,,-72.0,-76.0,
63021,GB,United Kingdom,East Dunbartonshire Council,2020-04-01,-68.0,-22.0,,-74.0,-75.0,
63022,GB,United Kingdom,East Dunbartonshire Council,2020-04-02,-69.0,-22.0,,-75.0,-75.0,
63023,GB,United Kingdom,East Dunbartonshire Council,2020-04-03,-70.0,-23.0,,-73.0,-74.0,
63024,GB,United Kingdom,East Dunbartonshire Council,2020-04-04,-75.0,-30.0,,-69.0,-61.0,
63025,GB,United Kingdom,East Dunbartonshire Council,2020-04-05,-70.0,-36.0,,-50.0,-54.0,
63026,GB,United Kingdom,East Dunbartonshire Council,2020-04-06,-66.0,-22.0,,-73.0,-75.0,
63027,GB,United Kingdom,East Dunbartonshire Council,2020-04-07,-65.0,-20.0,,-71.0,-76.0,
63028,GB,United Kingdom,East Dunbartonshire Council,2020-04-08,-66.0,-19.0,,-72.0,-76.0,
63029,GB,United Kingdom,East Dunbartonshire Council,2020-04-09,-67.0,-16.0,,-73.0,-76.0,
63030,GB,United Kingdom,East Dunbartonshire Council,2020-04-10,-69.0,-19.0,,-70.0,-79.0,
63031,GB,United Kingdom,East Dunbartonshire Council,2020-04-11,-73.0,-21.0,,-66.0,-58.0,
63032,GB,United Kingdom,East Dunbartonshire Council,2020-04-12,-76.0,-37.0,,-42.0,-54.0,
63033,GB,United Kingdom,East Dunbartonshire Council,2020-04-13,-72.0,-29.0,,-71.0,-84.0,
63034,GB,United Kingdom,East Dunbartonshire Council,2020-04-14,-65.0,-19.0,,-69.0,-77.0,
63035,GB,United Kingdom,East Dunbartonshire Council,2020-04-15,-66.0,-20.0,,-68.0,-76.0,
63036,GB,United Kingdom,East Dunbartonshire Council,2020-04-16,-65.0,-20.0,,-71.0,-75.0,
63037,GB,United Kingdom,East Dunbartonshire Council,2020-04-17,-68.0,-21.0,,-71.0,-73.0,
63038,GB,United Kingdom,East Dunbartonshire Council,2020-04-18,-70.0,-16.0,,-58.0,-53.0,
63039,GB,United Kingdom,East Dunbartonshire Council,2020-04-19,-66.0,-23.0,,-37.0,-51.0,
63040,GB,United Kingdom,East Dunbartonshire Council,2020-04-20,-64.0,-16.0,,-66.0,-73.0,
63041,GB,United Kingdom,East Dunbartonshire Council,2020-04-21,-63.0,-12.0,,-66.0,-73.0,
63042,GB,United Kingdom,East Dunbartonshire Council,2020-04-22,-63.0,-11.0,,-66.0,-73.0,
63043,GB,United Kingdom,East Dunbartonshire Council,2020-04-23,-58.0,-11.0,,-57.0,-72.0,
63044,GB,United Kingdom,East Dunbartonshire Council,2020-04-24,-61.0,-10.0,,-55.0,-71.0,
63045,GB,United Kingdom,East Dunbartonshire Council,2020-04-25,-64.0,-12.0,,-41.0,-54.0,
63046,GB,United Kingdom,East Dunbartonshire Council,2020-04-26,-59.0,-23.0,,-20.0,-48.0,
63047,GB,United Kingdom,East Dunbartonshire Council,2020-04-27,-53.0,-14.0,,-52.0,-72.0,
63048,GB,United Kingdom,East Dunbartonshire Council,2020-04-28,-57.0,-14.0,,-57.0,-73.0,
63049,GB,United Kingdom,East Dunbartonshire Council,2020-04-29,-60.0,-17.0,,-59.0,-72.0,
63050,GB,United Kingdom,East Dunbartonshire Council,2020-04-30,-61.0,-11.0,,-68.0,-72.0,
63051,GB,United Kingdom,East Dunbartonshire Council,2020-05-01,-60.0,-8.0,,-66.0,-71.0,
63052,GB,United Kingdom,East Dunbartonshire Council,2020-05-02,-64.0,-12.0,,-61.0,-52.0,
63053,GB,United Kingdom,East Dunbartonshire Council,2020-05-03,-60.0,-20.0,,-34.0,-42.0,
63054,GB,United Kingdom,East Dunbartonshire Council,2020-05-04,-55.0,-10.0,,-64.0,-73.0,
63055,GB,United Kingdom,East Dunbartonshire Council,2020-05-05,-53.0,-4.0,,-62.0,-71.0,
63056,GB,United Kingdom,East Dunbartonshire Council,2020-05-06,-57.0,-4.0,,-62.0,-71.0,
63057,GB,United Kingdom,East Dunbartonshire Council,2020-05-07,-54.0,-5.0,,-61.0,-70.0,
63058,GB,United Kingdom,East Dunbartonshire Council,2020-05-08,-58.0,-5.0,,-63.0,-74.0,
63059,GB,United Kingdom,East Dunbartonshire Council,2020-05-09,-62.0,-10.0,,-60.0,-50.0,
63060,GB,United Kingdom,East Dunbartonshire Council,2020-05-10,-57.0,-19.0,,-46.0,-44.0,
63061,GB,United Kingdom,East Dunbartonshire Council,2020-05-11,-51.0,-12.0,,-60.0,-69.0,
63062,GB,United Kingdom,East Dunbartonshire Council,2020-05-12,-52.0,-6.0,,-64.0,-70.0,
63063,GB,United Kingdom,East Dunbartonshire Council,2020-05-13,-54.0,-3.0,,-58.0,-69.0,
63064,GB,United Kingdom,East Dunbartonshire Council,2020-05-14,-52.0,-4.0,,-64.0,-69.0,
63065,GB,United Kingdom,East Dunbartonshire Council,2020-05-15,-57.0,-4.0,,-63.0,-67.0,
63066,GB,United Kingdom,East Dunbartonshire Council,2020-05-16,-60.0,-8.0,,-58.0,-48.0,
63067,GB,United Kingdom,East Dunbartonshire Council,2020-05-17,-61.0,-25.0,,-62.0,-45.0,
63068,GB,United Kingdom,East Dunbartonshire Council,2020-05-18,-52.0,-10.0,,-67.0,-67.0,
63069,GB,United Kingdom,East Dunbartonshire Council,2020-05-19,-52.0,-6.0,,-63.0,-67.0,
63070,GB,United Kingdom,East Dunbartonshire Council,2020-05-20,-54.0,-1.0,,-52.0,-67.0,
63071,GB,United Kingdom,East Dunbartonshire Council,2020-05-21,-53.0,-2.0,,-55.0,-67.0,
63072,GB,United Kingdom,East Dunbartonshire Council,2020-05-22,-60.0,-7.0,,-63.0,-68.0,
63073,GB,United Kingdom,East Dunbartonshire Council,2020-05-23,-65.0,-18.0,,-68.0,-47.0,
63074,GB,United Kingdom,East Dunbartonshire Council,2020-05-24,-56.0,-20.0,,-21.0,-43.0,
63075,GB,United Kingdom,East Dunbartonshire Council,2020-05-25,-49.0,-5.0,,-49.0,-74.0,
63076,GB,United Kingdom,East Dunbartonshire Council,2020-05-26,-48.0,-1.0,,-52.0,-65.0,
